x,y,z
62,0,1115
129,0,1084
242,14,1084
289,10,1107
169,5,1042
254,1,1092
254,70,1121
248,2,1071
239,3,1081
128,5,1112
86,2,1102
235,2,1115
213,7,1095
161,6,1045
87,36,1107
156,25,1086
242,1,1069
166,1,1061
153,0,1064
272,3,1081
290,67,1153
63,75,1110
225,60,1161
51,76,1115
106,139,1103
186,2,1074
144,6,1085
39,7,1092
175,2,1073
180,4,1075
240,50,1111
280,0,1099
147,6,1100
11,115,1112
66,96,1072
104,153,1107
130,2,1080
270,106,1136
207,4,1052
137,41,1088
164,1,1080
139,0,1098
297,6,1083
126,5,1096
59,1,1093
59,64,1111
280,19,1107
133,2,1106
123,3,1082
63,85,1109
137,4,1104
86,1,1086
193,0,1048
280,2,1138
81,62,1099
65,4,1130
128,2,1097
123,7,1058
170,4,1044
145,1,1087
156,1,1113
61,2,1112
170,2,1074
270,3,1133
171,8,1099
152,2,1095
288,18,1145
165,5,1042
63,53,1107
268,76,1121
21,80,1101
216,55,1130
103,3,1080
249,7,1114
102,1,1096
164,0,1072
118,2,1101
237,0,1123
158,4,1069
117,1,1085
261,6,1087
216,2,1074
120,70,1131
139,2,1058
237,3,1067
281,2,1125
90,0,1074
250,16,1111
45,57,1088
239,89,1087
74,3,1108
186,2,1108
178,1,1113
70,9,1117
242,9,1056
75,6,1097
131,1,1076
232,47,1114
186,10,1100
59,3,1075
176,3,1033
88,2,1061
77,81,1102
220,1,1079
161,6,1076
143,5,1101
296,118,1120
288,9,1110
31,0,1159
103,5,1082
214,12,1090
108,1,1080
98,0,1096
259,1,1087
170,1,1116
98,123,1117
168,0,1060
245,2,1075
291,1,1082
146,3,1072
180,0,1077
201,1,1073
283,1,1137
138,3,1136
116,2,1091
236,71,1121
267,2,1058
202,2,1059
40,7,1095
99,1,1069
32,41,1127
208,2,1071
299,2,1081
157,6,1096
157,4,1091
133,2,1078
276,15,1122
87,0,1105
62,19,1101
256,64,1145
240,3,1066
220,1,1094
256,2,1077
66,163,1081
144,5,1086
194,1,1105
92,5,1054
105,6,1066
253,2,1082
235,2,1046
265,7,1114
198,64,1148
222,7,1091
104,2,1109
129,3,1092
112,1,1072
102,0,1104
157,5,1052
147,86,1088
161,3,1076
65,2,1076
241,5,1044
174,4,1067
298,0,1107
191,125,1100
188,1,1051
181,0,1072
249,31,1145
254,0,1135
75,0,1126
259,37,1127
261,0,1065
111,4,1094
49,6,1083
236,9,1055
215,60,1125
109,1,1091
104,4,1069
72,4,1094
230,13,1116
147,44,1096
170,8,1067
212,3,1085
251,6,1086
169,79,1136
174,0,1065
114,0,1092
268,56,1158
74,9,1092
261,4,1116
97,9,1106
135,6,1078
190,1,1066
156,10,1044
149,4,1075
76,53,1121
70,2,1087
151,2,1083
66,1,1180
156,7,1047
248,2,1114
92,4,1096
129,137,1095
84,1,1095
190,0,1069
159,2,1089
98,0,1077
280,4,1110
246,4,1081
204,7,1055
235,21,1110
205,2,1064
291,0,1117
80,2,1125
201,97,1120
86,31,1107
106,0,1102
91,2,1078
42,0,1088
135,4,1084
287,3,1067
192,2,1078
26,2,1101
213,7,1094
132,4,1092
86,26,1082
118,3,1103
147,1,1075
190,5,1075
242,4,1115
144,5,1047
213,11,1121
254,7,1086
244,0,1073
99,3,1113
83,5,1094
94,2,1109
204,13,1135
100,0,1097
174,151,1154
143,2,1085
273,28,1105
256,3,1116
170,1,1072
198,5,1101
110,73,1106
28,118,1101
217,0,1085
219,9,1090
128,5,1095
252,59,1136
151,6,1050
286,2,1083
234,1,1100
210,0,1128
279,3,1086
79,5,1113
35,1,1115
117,5,1063
217,0,1098
173,107,1104
154,5,1042
192,65,1119
125,0,1093
157,16,1090
176,5,1067
160,14,1114
280,5,1055
225,1,1077
58,2,1100
84,1,1102
98,2,1115
96,50,1106
46,83,1088
266,3,1081
173,3,1114
295,21,1104
293,0,1054
204,1,1051
179,5,1050
198,1,1107
123,5,1060
165,3,1066
110,4,1097
197,0,1070
277,30,1156
137,3,1085
206,5,1119
130,8,1065
75,155,1086
163,5,1068
188,2,1056
192,2,1077
216,46,1131
73,6,1060
10,0,1237
37,1,1139
290,1,1039
183,4,1061
65,0,1096
15,134,1101
191,1,1056
72,107,1100
226,6,1091
95,2,1079
131,6,1067
169,1,1065
83,2,1096
223,7,1090
111,4,1062
24,0,1119
33,1,1095
269,1,1099
107,63,1106
215,90,1119
154,2,1081
281,5,1055
151,66,1102
222,3,1064
157,2,1083
53,137,1087
213,4,1082
230,4,1090
104,121,1105
58,0,1080
54,75,1082
141,8,1087
85,1,1063
223,2,1047
250,23,1136
156,1,1057
132,1,1086
24,48,1095
141,0,1098
257,0,1058
133,4,1091
19,164,1111
146,3,1062
67,3,1072
233,4,1067
91,2,1117
107,3,1109
94,55,1111
77,1,1098
276,2,1058
290,4,1085
246,35,1145
165,0,1071
105,2,1119
107,1,1092
132,2,1069
288,38,1136
84,6,1084
152,140,1137
168,2,1046
70,51,1123
43,1,1089
112,4,1069
188,11,1131
240,2,1083
81,0,1061
153,3,1112
99,82,1090
79,67,1102
63,4,1076
125,0,1065
76,22,1090
245,2,1126
208,8,1085
127,6,1110
102,3,1092
50,2,1083
146,0,1111
187,3,1098
85,89,1117
238,4,1116
73,64,1123
175,3,1084
250,7,1099
130,3,1052
72,4,1090
83,2,1094
215,10,1062
295,75,1120
210,1,1081
219,35,1116
157,3,1067
43,0,1106
0,149,1103
121,77,1123
120,1,1093
108,1,1100
149,5,1058
148,1,1084
279,1,1109
21,3,1127
230,5,1087
52,1,1121
55,0,1095
189,4,1107
204,3,1088
152,1,1085
47,3,1094
22,77,1111
234,10,1086
285,2,1111
103,0,1078
147,7,1098
106,4,1106
170,43,1115
200,13,1126
129,2,1083
98,6,1112
51,7,1105
100,156,1084
196,0,1078
149,1,1092
255,1,1093
3,1,1237
284,4,1083
236,4,1076
275,8,1085
218,0,1071
37,64,1085
76,2,1104
67,5,1092
214,8,1109
74,4,1088
290,1,1102
168,5,1070
243,47,1080
109,7,1089
290,85,1180
228,3,1150
25,128,1097
120,5,1097
110,6,1102
92,133,1109
148,5,1084
191,2,1050
12,159,1090
113,1,1099
87,0,1084
267,0,1144
125,7,1110
233,15,1085
88,1,1104
91,2,1103
219,1,1082
52,1,1084
87,7,1081
263,3,1122
45,41,1119
272,7,1085
285,36,1112
93,0,1094
183,1,1044
152,1,1063
92,1,1103
86,2,1107
238,63,1126
132,122,1107
182,31,1105
197,1,1062
158,2,1075
266,9,1142
204,0,1094
198,3,1101
290,60,1155
166,5,1059
117,0,1139
45,1,1119
123,3,1071
80,1,1115
157,8,1041
194,4,1118
196,5,1062
83,5,1085
112,3,1077
169,3,1089
14,133,1094
279,0,1118
293,1,1123
231,16,1099
159,8,1039
100,36,1097
242,116,1099
263,90,1164
245,5,1082
158,5,1093
210,3,1086
68,1,1124
272,2,1102
162,7,1061
114,1,1096
173,1,1072
255,1,1087
152,4,1083
20,181,1121
155,2,1103
180,149,1097
233,2,1107
229,30,1146
84,4,1064
247,59,1123
103,0,1112
167,0,1099
94,3,1108
153,7,1125
192,1,1064
99,0,1088
166,4,1091
234,5,1082
174,1,1117
204,10,1067
251,0,1070
221,6,1089
128,0,1114
74,5,1095
223,55,1109
228,16,1113
175,5,1070
147,5,1105
80,1,1105
209,3,1109
95,1,1105
187,4,1077
119,1,1101
112,4,1096
155,0,1078
131,60,1115
129,77,1109
167,57,1122
116,4,1087
209,1,1140
229,23,1106
92,1,1074
251,7,1056
56,9,1104
194,3,1079
236,2,1118
227,7,1059
121,2,1112
146,6,1066
246,7,1066
222,1,1066
116,8,1102
85,1,1068
131,5,1115
120,6,1057
158,5,1094
192,0,1096
211,7,1096
157,5,1108
181,2,1070
72,0,1058
185,4,1076
214,1,1058
224,0,1075
65,4,1091
293,76,1151
103,1,1111
97,1,1091
219,1,1067
139,9,1073
93,11,1115
238,1,1117
134,0,1091
67,2,1090
80,51,1097
248,0,1156
103,2,1113
66,138,1126
243,2,1079
239,44,1119
281,0,1121
280,5,1085
172,5,1071
183,31,1133
286,0,1142
118,83,1133
233,2,1077
234,22,1130
231,2,1097
192,18,1100
143,1,1116
107,71,1114
79,2,1078
76,18,1089
220,43,1119
89,1,1075
55,47,1082
61,1,1097
176,8,1065
163,2,1095
122,6,1061
27,1,1078
24,189,1133
97,83,1112
234,33,1081
79,3,1126
194,55,1153
34,152,1082
35,200,1095
260,0,1093
155,4,1080
161,6,1075
217,10,1134
230,12,1144
283,5,1086
281,4,1132
221,1,1080
224,2,1078
210,3,1068
279,2,1087
276,7,1112
250,1,1095
295,6,1107
154,3,1083
27,1,1120
212,19,1111
83,1,1100
100,137,1113
4,1,1237
291,6,1093
192,3,1058
156,4,1076
49,62,1116
93,0,1088
35,0,1096
121,6,1037
132,127,1124
146,6,1052
104,1,1087
283,19,1146
203,0,1078
142,2,1090
168,4,1072
232,8,1127
218,6,1069
72,49,1122
69,110,1102
220,80,1134
192,5,1105
183,2,1029
105,126,1132
68,45,1103
133,2,1135
293,50,1141
142,6,1051
232,0,1116
112,4,1101
290,4,1107
282,86,1152
156,1,1071
172,8,1090
279,29,1143
153,7,1050
176,5,1066
226,0,1105
132,5,1092
81,7,1084
289,0,1115
69,5,1092
188,4,1091
240,78,1121
165,3,1095
237,37,1112
70,0,1072
141,1,1091
229,5,1078
82,73,1121
104,0,1116
77,2,1113
246,6,1086
287,57,1112
124,3,1054
272,49,1113
43,6,1092
104,1,1093
214,0,1086
216,46,1136
147,1,1060
80,42,1124
179,2,1087
117,0,1107
114,2,1094
239,34,1152
281,2,1095
252,17,1102
110,5,1103
151,2,1082
250,0,1077
178,6,1066
236,30,1111
265,0,1084
124,4,1083
38,151,1106
193,80,1124
209,3,1058
72,88,1104
155,1,1126
66,0,1105
168,30,1119
278,4,1113
196,0,1101
183,4,1079
123,3,1112
257,3,1107
280,7,1151
51,5,1083
86,4,1088
167,12,1084
297,11,1081
168,8,1069
231,19,1084
141,4,1088
145,4,1080
199,68,1108
163,2,1075
170,5,1083
287,18,1134
199,1,1101
62,1,1120
173,5,1054
132,1,1089
147,0,1039
115,124,1099
84,0,1125
128,0,1063
54,5,1138
74,45,1120
290,1,1110
98,56,1117
79,117,1117
103,2,1095
265,0,1082
232,0,1095
268,0,1129
215,36,1088
73,62,1104
43,4,1109
202,7,1053
146,0,1078
215,42,1143
43,116,1116
105,7,1070
171,5,1088
136,0,1088
152,7,1082
81,6,1110
90,5,1077
231,6,1069
107,3,1110
145,54,1101
98,2,1111
136,10,1076
295,123,1179
248,1,1105
114,0,1091
99,2,1103
95,2,1116
98,123,1108
187,1,1031
27,127,1099
80,1,1123
183,95,1093
104,0,1110
90,0,1075
240,4,1042
27,1,1088
101,1,1104
132,0,1079
167,51,1120
204,9,1078
182,4,1082
254,0,1137
125,5,1125
31,110,1089
289,9,1109
155,17,1120
124,2,1096
85,2,1121
263,2,1086
191,0,1088
99,1,1084
107,32,1092
121,3,1096
212,6,1084
174,6,1094
111,1,1092
238,2,1128
85,124,1114
284,3,1093
117,5,1115
225,2,1067
264,3,1117
148,103,1113
84,0,1070
279,39,1135
182,4,1027
168,6,1041
211,64,1110
36,97,1094
160,9,1100
143,9,1086
136,0,1085
151,0,1062
121,1,1092
271,9,1115
21,0,1094
12,1,1109
160,4,1073
119,2,1074
98,1,1103
80,88,1120
37,64,1084
100,1,1108
5,141,1108
98,2,1099
89,4,1113
238,46,1112
51,68,1084
153,1,1054
29,0,1144
86,5,1082
270,90,1112
277,5,1117
292,7,1082
14,179,1114
146,81,1146
217,3,1065
241,31,1083
295,79,1111
282,4,1140
65,39,1105
171,87,1097
239,4,1096
171,0,1078
37,1,1105
237,4,1086
281,6,1084
171,2,1131
27,0,1108
11,100,1108
121,6,1090
282,3,1086
111,3,1067
50,51,1077
228,6,1090
294,35,1120
81,1,1116
295,0,1060
34,123,1117
177,6,1081
242,8,1058
170,19,1079
47,1,1102
54,22,1109
248,3,1105
45,0,1103
155,2,1081
289,54,1121
281,8,1111
93,1,1080
174,50,1080
180,2,1087
111,2,1069
75,0,1107
59,18,1104
63,4,1083
289,8,1110
131,6,1093
115,30,1118
68,1,1101
71,124,1118
178,4,1054
84,2,1081
93,4,1120
209,0,1083
41,1,1112
215,6,1068
41,4,1090
41,169,1126
252,46,1152
163,0,1080
75,51,1120
130,3,1074
101,0,1093
154,1,1080
129,5,1060
7,148,1091
18,111,1106
259,58,1179
269,5,1058
129,4,1097
6,191,1106
45,0,1107
193,6,1061
36,127,1093
173,1,1087
138,2,1083
173,8,1114
143,76,1144
29,61,1081
177,4,1081
288,1,1106
241,6,1081
235,69,1131
183,9,1023
51,22,1111
67,65,1108
239,50,1100
190,0,1058
251,0,1120
267,54,1151
237,17,1097
253,89,1150
217,1,1066
228,0,1080
164,0,1116
42,5,1112
280,5,1119
106,3,1127
245,3,1075
231,0,1086
160,2,1077
225,27,1126
147,0,1054
73,3,1114
152,3,1050
166,6,1087
145,1,1054
260,2,1066
35,1,1139
110,0,1093
48,55,1115
229,3,1058
16,134,1093
61,3,1099
253,2,1103
194,2,1076
162,2,1091
163,1,1053
111,1,1069
114,7,1103
98,4,1097
126,32,1111
48,103,1101
149,1,1053
180,19,1135
220,2,1075
136,6,1088
39,0,1082
260,2,1086
230,62,1116
27,2,1100
70,3,1109
298,17,1119
80,4,1054
140,3,1075
190,1,1103
20,107,1106
109,0,1097
289,5,1124
233,10,1084
57,0,1099
110,21,1103
232,7,1086
286,2,1092
110,3,1098
290,72,1155
194,4,1061
156,48,1076
62,0,1086
143,0,1069
244,37,1080
96,1,1084
238,1,1115
226,2,1119
156,43,1122
279,3,1128
110,0,1106
109,9,1063
204,49,1134
115,2,1080
46,0,1083
49,2,1103
252,1,1116
156,6,1092
292,2,1105
77,103,1101
178,0,1089
59,0,1093
106,1,1091
65,0,1120
72,14,1117
171,3,1070
203,3,1091
211,23,1095
96,1,1100
38,91,1093
37,2,1092
70,80,1106
139,4,1077
285,43,1143
48,4,1096
122,0,1112
172,2,1115
60,29,1107
288,1,1059
27,0,1119
192,4,1106
154,0,1087
119,1,1113
103,13,1108
213,1,1093
238,10,1060
141,4,1085
164,5,1033
85,5,1090
75,3,1087
132,0,1091
284,0,1066
143,2,1088
151,1,1098
147,1,1106
285,4,1112
249,26,1110
175,9,1067
140,9,1128
97,8,1071
73,32,1118
128,4,1055
176,2,1085
62,39,1106
228,8,1088
232,3,1059
72,84,1072
286,3,1112
16,124,1100
233,8,1085
89,27,1117
33,88,1098
60,2,1095
239,0,1112
249,0,1121
241,19,1080
229,4,1084
78,29,1113
51,35,1113
214,0,1074
209,1,1087
218,2,1139
98,55,1116
194,62,1139
239,13,1113
223,0,1077
140,7,1086
265,0,1142
284,4,1084
59,0,1116
256,10,1120
163,1,1111
155,0,1062
46,7,1088
170,96,1103
182,1,1109
294,10,1135
279,44,1122
155,5,1066
247,16,1083
281,28,1116
173,2,1083
214,3,1085
154,6,1079
128,1,1076
132,0,1078
65,38,1104
298,49,1148
49,2,1084
40,1,1079
159,4,1058
256,15,1141
225,9,1087
242,0,1106
114,3,1101
227,3,1060
198,0,1087
246,11,1085
33,19,1091
203,59,1155
135,1,1071
60,1,1077
92,64,1113
143,60,1104
216,0,1067
233,2,1043
208,4,1085
282,5,1126
129,41,1093
227,9,1065
285,47,1111
138,3,1090
9,86,1083
25,86,1107
159,2,1078
97,2,1113
243,0,1160
297,1,1092
63,1,1125
241,6,1084
80,2,1110
287,6,1082
61,1,1113
165,5,1089
205,0,1104
167,5,1073
107,2,1103
135,16,1104
123,109,1106
214,0,1068
89,7,1117
68,1,1132
280,5,1092
157,0,1104
65,2,1108
91,5,1117
199,15,1127
251,6,1067
149,3,1103
163,1,1073
227,5,1104
236,85,1130
135,1,1096
115,5,1040
121,0,1122
108,2,1070
188,3,1084
147,4,1043
276,9,1092
195,73,1119
196,2,1062
139,0,1079
124,7,1058
27,153,1127
81,3,1110
269,10,1114
155,0,1094
286,2,1086
141,0,1109
134,0,1087
209,0,1102
69,2,1116
236,1,1113
264,75,1141
201,1,1085
221,5,1078
133,94,1123
76,3,1113
102,0,1088
194,3,1047
226,2,1066
183,6,1067
108,2,1104
110,4,1088
21,134,1111
68,7,1094
161,8,1091
158,1,1066
227,64,1144
109,5,1119
244,0,1099
222,7,1063
146,0,1084
98,1,1064
289,2,1027
296,1,1059
228,1,1167
214,1,1104
214,0,1075
119,0,1066
143,0,1110
98,2,1055
283,51,1140
187,0,1069
248,1,1108
129,1,1081
41,68,1082
89,1,1097
131,75,1089
123,98,1104
59,1,1095
98,3,1068
169,1,1066
74,7,1131
249,6,1128
231,8,1128
228,35,1112
227,81,1174
95,1,1085
223,0,1130
241,14,1055
65,36,1104
153,0,1095
275,52,1133
179,9,1110
164,4,1061
217,1,1056
78,70,1121
70,5,1090
271,1,1156
2,195,1107
88,62,1116
281,19,1107
239,11,1055
287,2,1071
166,2,1118
189,3,1063
255,4,1088
275,3,1088
157,3,1095
180,1,1068
134,0,1086
286,3,1057
292,60,1141
278,7,1080
175,2,1072
69,0,1136
175,1,1067
55,35,1111
298,70,1147
44,1,1098
122,4,1083
120,3,1085
287,56,1167
191,0,1085
141,3,1092
253,3,1075
172,2,1087
136,1,1119
175,1,1085
277,11,1055
296,0,1123
167,4,1057
182,79,1116
127,0,1043
128,7,1111
65,111,1122
49,0,1126
248,5,1147
249,2,1125
273,84,1155
103,7,1103
140,1,1118
60,50,1107
281,39,1104
285,68,1181
169,1,1088
24,72,1105
104,2,1155
140,0,1100
219,1,1081
243,3,1081
88,0,1105
266,4,1114
41,1,1092
216,12,1091
157,6,1093
2,160,1112
143,2,1082
95,0,1093
256,0,1120
77,4,1113
268,38,1146
291,1,1152
188,5,1075
227,2,1076
176,15,1137
58,1,1111
275,42,1113
73,1,1091
48,1,1087
46,23,1116
152,4,1070
180,4,1052
218,0,1084
236,3,1113
107,92,1118
128,3,1087
293,4,1084
47,0,1082
267,11,1101
177,1,1095
294,10,1053
274,34,1176
288,52,1108
107,7,1091
233,3,1063
162,2,1064
149,0,1065
247,2,1069
97,2,1098
122,2,1113
154,5,1113
121,22,1096
140,10,1051
248,9,1056
29,1,1100
138,5,1076
144,5,1051
80,1,1125
277,4,1106
64,3,1094
31,1,1116
97,2,1108
252,118,1147
24,56,1109
238,2,1104
246,2,1062
192,86,1151
91,4,1084
163,5,1109
284,47,1088
87,5,1120
97,3,1105
106,0,1080
91,6,1096
266,2,1187
17,157,1108
92,4,1114
126,1,1088
249,1,1104
76,6,1113
252,21,1153
36,117,1118
75,6,1087
152,2,1077
68,27,1099
241,14,1097
137,6,1088
254,1,1097
176,4,1075
59,1,1117
112,4,1088
225,0,1109
87,62,1116
161,11,1037
180,4,1092
173,2,1101
291,3,1126
118,1,1101
69,5,1127
142,2,1076
263,4,1088
96,3,1116
155,3,1105
174,2,1085
164,1,1097
122,5,1066
164,2,1085
244,0,1124
42,148,1104
170,2,1063
133,3,1093
253,0,1148
52,1,1126
283,3,1170
196,4,1092
176,5,1107
99,2,1114
108,1,1153
231,8,1077
55,1,1115
21,9,1096
65,65,1107
197,4,1092
118,4,1084
291,6,1083
24,0,1122
210,1,1077
127,1,1090
46,4,1086
261,76,1102
112,1,1087
194,4,1085
113,2,1099
79,45,1096
210,9,1067
138,0,1138
38,93,1124
126,4,1090
238,4,1057
78,14,1087
251,97,1171
131,3,1096
163,2,1034
77,0,1104
202,1,1072
38,10,1098
99,4,1095
293,40,1145
248,15,1112
235,38,1082
267,2,1112
69,5,1070
110,3,1094
194,1,1092
274,1,1147
150,3,1080
257,5,1088
181,3,1100
47,2,1087
39,4,1082
55,3,1082
237,103,1156
68,32,1101
298,0,1127
37,111,1092
286,50,1137
120,0,1096
191,0,1079
55,5,1103
72,68,1105
251,9,1116
216,0,1055
205,9,1068
161,1,1102
278,3,1087
176,10,1065
110,1,1080
225,0,1123
156,3,1093
44,1,1118
188,2,1078
183,4,1080
281,0,1100
30,8,1100
110,1,1098
99,5,1111
167,4,1040
285,8,1053
129,137,1108
84,0,1099
153,2,1127
169,6,1091
101,1,1075
241,7,1090
49,6,1085
271,3,1107
97,9,1129
215,3,1044
36,2,1114
64,2,1120
66,41,1105
217,0,1087
138,8,1097
293,94,1117
127,5,1089
122,1,1084
43,105,1085
115,1,1099
93,78,1122
187,3,1115
131,1,1090
57,1,1095
150,0,1079
164,6,1098
202,33,1125
113,3,1118
172,0,1048
31,78,1099
199,6,1084
188,2,1109
220,48,1130
71,5,1116
131,5,1109
287,39,1126
169,0,1045
102,1,1104
95,2,1111
187,1,1064
82,15,1109
273,1,1093
175,1,1095
251,1,1093
68,61,1105
98,0,1099
143,0,1080
87,5,1121
220,2,1092
150,101,1122
101,1,1090
208,0,1082
161,9,1089
147,3,1079
209,6,1098
294,3,1082
247,7,1081
180,8,1079
183,2,1117
161,0,1070
180,0,1045
181,5,1070
264,0,1084
9,104,1116
240,1,1093
210,26,1120
40,55,1091
257,1,1130
57,0,1100
81,46,1096
214,0,1109
243,2,1109
116,1,1088
160,83,1103
182,2,1061
198,3,1099
164,12,1086
14,53,1071
19,107,1097
294,5,1082
289,5,1122
123,123,1110
271,0,1106
182,1,1080
108,1,1071
51,136,1103
85,105,1115
110,5,1082
71,2,1116
115,5,1086
251,0,1131
140,0,1093
238,7,1114
40,1,1102
145,8,1101
152,43,1125
89,0,1115
186,66,1114
144,4,1103
68,0,1080
125,1,1064
165,109,1108
93,0,1090
275,1,1090
32,61,1089
153,2,1082
258,13,1126
292,2,1125
140,4,1112
276,13,1083
49,0,1101
104,2,1086
178,2,1094
136,1,1093
212,1,1096
72,90,1103
207,3,1055
256,60,1098
243,6,1091
135,6,1091
273,84,1105
89,27,1119
108,0,1094
289,62,1126
104,3,1111
186,1,1091
86,37,1108
292,7,1083
173,2,1063
178,1,1061
181,0,1085
199,1,1093
285,37,1156
98,2,1092
281,25,1134
22,135,1087
153,0,1110
175,6,1066
239,3,1075
26,0,1141
36,2,1112
167,10,1073
148,1,1078
101,1,1107
95,1,1084
169,1,1076
137,1,1111
264,6,1087
231,3,1095
197,3,1023
149,2,1086
217,1,1075
189,1,1098
280,5,1159
200,8,1071
166,1,1054
218,2,1076
95,5,1051
126,8,1096
223,40,1157
86,4,1080
241,2,1131
22,1,1115
136,55,1087
201,0,1061
99,6,1076
169,3,1059
52,5,1103
283,4,1064
159,2,1085
160,6,1117
223,1,1079
79,4,1111
127,3,1076
77,3,1091
193,3,1074
158,0,1062
105,0,1115
224,41,1125
193,3,1088
49,161,1116
294,48,1144
150,3,1104
81,1,1100
164,0,1048
225,4,1104
55,3,1099
98,2,1136
202,50,1100
271,41,1105
180,0,1104
203,2,1052
64,5,1121
8,0,1109
9,3,1132
68,4,1090
240,2,1093
147,8,1047
248,49,1119
145,6,1049
255,8,1057
146,1,1107
119,3,1098
216,27,1116
222,134,1167
195,1,1067
88,1,1059
228,1,1070
275,0,1120
25,92,1094
61,1,1094
172,24,1114
204,0,1106
163,69,1129
93,5,1115
76,0,1113
48,0,1120
234,8,1087
295,101,1117
277,50,1144
232,7,1116
280,4,1112
175,3,1114
66,3,1093
238,47,1150
63,4,1094
94,1,1078
154,8,1047
224,27,1125
48,178,1095
146,0,1080
185,0,1117
159,3,1049
172,4,1092
119,84,1115
191,4,1059
222,3,1061
223,5,1075
275,11,1124
219,51,1117
194,5,1060
60,1,1109
77,3,1114
228,19,1113
110,1,1101
213,0,1100
140,9,1075
223,0,1067
92,44,1107
57,111,1109
91,125,1118
51,0,1105
162,8,1074
128,2,1051
183,49,1110
95,6,1109
136,95,1120
122,1,1093
121,6,1095
244,0,1113
66,1,1106
115,0,1107
153,5,1081
157,0,1089
190,1,1096
34,82,1098
295,1,1058
35,2,1142
225,25,1112
61,1,1096
134,5,1123
163,5,1076
58,2,1102
123,1,1120
101,3,1074
233,1,1072
273,4,1094
177,6,1066
150,2,1078
271,10,1133
178,7,1064
177,4,1089
182,7,1062
107,3,1083
192,1,1092
103,61,1085
259,0,1129
286,2,1139
31,76,1100
243,0,1072
111,0,1096
48,30,1113
181,0,1060
298,2,1090
106,3,1105
108,1,1099
72,7,1110
299,13,1107
234,8,1114
226,10,1088
30,0,1098
297,46,1129
146,6,1129
103,128,1117
153,1,1136
71,2,1069
51,39,1087
267,3,1088
141,107,1118
192,66,1128
234,0,1083
241,1,1098
141,40,1100
280,46,1150
104,81,1116
230,11,1086
191,5,1077
79,80,1119
169,0,1059
256,27,1130
41,4,1110
93,0,1092
129,5,1108
265,82,1143
90,5,1121
88,15,1102
222,9,1091
295,9,1092
133,0,1096
284,4,1133
198,5,1126
219,21,1116
133,3,1060
167,5,1034
188,0,1072
123,64,1109
178,2,1061
150,1,1089
240,11,1084
69,7,1073
192,10,1115
270,4,1086
75,1,1131
115,5,1097
198,9,1123
104,70,1123
103,110,1108
254,30,1147
195,31,1099
5,127,1095
133,2,1086
221,0,1079
224,34,1117
74,1,1129
43,29,1118
40,2,1123
297,12,1081
89,1,1061
283,0,1128
285,2,1099
30,0,1094
245,87,1149
151,3,1082
70,107,1103
139,0,1083
293,5,1054
60,143,1079
231,31,1145
105,0,1081
75,4,1114
121,2,1084
33,0,1097
202,7,1100
93,0,1100
281,55,1132
27,1,1089
172,0,1079
290,1,1068
76,2,1115
23,3,1124
232,3,1069
175,1,1098
159,2,1092
54,79,1112
104,4,1100
103,1,1083
160,5,1074
164,2,1079
85,5,1107
108,0,1102
91,2,1090
184,1,1082
181,1,1071
169,8,1083
96,0,1094
105,4,1107
252,4,1091
76,0,1126
151,102,1114
254,24,1128
21,0,1093
299,4,1108
94,2,1071
287,7,1111
215,76,1099
103,155,1101
95,4,1086
283,0,1170
95,11,1099
171,1,1085
149,3,1043
175,3,1055
83,38,1091
215,2,1090
185,1,1112
173,5,1070
111,7,1118
208,7,1113
37,3,1113
90,44,1110
148,1,1095
171,0,1119
119,4,1093
38,1,1092
117,0,1114
38,4,1101
85,1,1107
297,36,1122
103,0,1074
206,18,1124
179,4,1081
24,177,1105
54,40,1084
175,1,1070
51,3,1092
105,44,1097
48,6,1076
181,0,1074
164,6,1067
117,36,1149
187,5,1056
184,0,1120
245,12,1078
152,112,1102
53,0,1136
61,0,1121
209,0,1073
269,0,1096
205,0,1083
227,9,1088
188,2,1077
80,19,1126
36,117,1120
135,1,1080
185,1,1055
158,2,1082
153,114,1114
249,15,1113
184,20,1102
103,8,1077
283,21,1120
195,4,1061
279,8,1085
76,2,1089
292,1,1087
110,6,1068
191,1,1064
159,0,1069
154,4,1052
100,0,1107
261,27,1108
268,0,1106
97,7,1112
117,1,1114
125,116,1104
52,1,1089
103,3,1108
94,14,1110
213,4,1066
229,0,1052
242,10,1052
123,1,1064
132,2,1074
292,8,1114
148,0,1083
175,1,1071
112,1,1073
273,0,1175
97,4,1099
281,1,1111
129,6,1108
166,0,1053
278,5,1113
153,3,1078
101,3,1104
108,4,1101
246,13,1112
103,0,1089
245,13,1083
260,81,1174
207,1,1077
156,7,1072
147,0,1056
208,92,1110
12,108,1114
269,91,1179
114,104,1118
92,25,1078
231,2,1070
194,5,1075
167,7,1116
278,60,1149
193,0,1117
83,27,1108
280,46,1128
91,56,1112
113,2,1104
249,22,1110
159,50,1124
256,1,1088
107,4,1066
100,7,1111
38,26,1105
234,85,1108
68,75,1105
63,104,1107
298,18,1103
150,3,1078
95,106,1111
214,0,1083
120,2,1083
288,51,1144
152,48,1127
57,3,1101
251,15,1112
171,6,1069
124,4,1097
262,7,1085
245,0,1080
170,3,1064
8,162,1114
103,1,1094
176,35,1109
49,85,1133
184,1,1080
243,58,1138
129,3,1083
237,12,1085
112,10,1103
106,5,1064
191,4,1075
252,0,1101
293,6,1103
286,4,1127
191,12,1103
242,10,1083
72,6,1131
